1.164948e-03	1.281702e+00	1.283478e+00	1.282292e+00	1.281804e+00	1.281715e+00	1.281702e+00	
1.165753e-03	1.283214e+00	1.285049e+00	1.283821e+00	1.283319e+00	1.283227e+00	1.283214e+00	
1.166559e-03	1.284729e+00	1.286620e+00	1.285352e+00	1.284836e+00	1.284742e+00	1.284729e+00	
1.167365e-03	1.286247e+00	1.288193e+00	1.286886e+00	1.286357e+00	1.286261e+00	1.286247e+00	
1.168172e-03	1.287769e+00	1.289766e+00	1.288422e+00	1.287881e+00	1.287783e+00	1.287769e+00	
1.168979e-03	1.289294e+00	1.291341e+00	1.289961e+00	1.289408e+00	1.289309e+00	1.289294e+00	
1.169787e-03	1.290822e+00	1.292917e+00	1.291502e+00	1.290938e+00	1.290837e+00	1.290823e+00	
1.170595e-03	1.292354e+00	1.294493e+00	1.293046e+00	1.292472e+00	1.292369e+00	1.292354e+00	
1.171404e-03	1.293889e+00	1.296071e+00	1.294592e+00	1.294009e+00	1.293905e+00	1.293890e+00	
1.172214e-03	1.295428e+00	1.297650e+00	1.296140e+00	1.295548e+00	1.295443e+00	1.295428e+00	
1.173024e-03	1.296970e+00	1.299230e+00	1.297691e+00	1.297091e+00	1.296985e+00	1.296970e+00	
1.173835e-03	1.298515e+00	1.300812e+00	1.299245e+00	1.298638e+00	1.298530e+00	1.298515e+00	
1.174646e-03	1.300063e+00	1.302394e+00	1.300801e+00	1.300187e+00	1.300079e+00	1.300064e+00	
1.175458e-03	1.301615e+00	1.303977e+00	1.302359e+00	1.301739e+00	1.301631e+00	1.301615e+00	
1.176270e-03	1.303170e+00	1.305562e+00	1.303921e+00	1.303295e+00	1.303186e+00	1.303170e+00	
1.177083e-03	1.304728e+00	1.307147e+00	1.305484e+00	1.304854e+00	1.304744e+00	1.304729e+00	
1.177896e-03	1.306290e+00	1.308734e+00	1.307050e+00	1.306416e+00	1.306306e+00	1.306290e+00	
1.178710e-03	1.307855e+00	1.310322e+00	1.308619e+00	1.307981e+00	1.307870e+00	1.307855e+00	
1.179525e-03	1.309423e+00	1.311911e+00	1.310190e+00	1.309549e+00	1.309439e+00	1.309423e+00	
1.180340e-03	1.310994e+00	1.313501e+00	1.311763e+00	1.311120e+00	1.311010e+00	1.310994e+00	
1.181156e-03	1.312569e+00	1.315092e+00	1.313340e+00	1.312695e+00	1.312584e+00	1.312569e+00	
1.181972e-03	1.314147e+00	1.316684e+00	1.314918e+00	1.314272e+00	1.314162e+00	1.314147e+00	
1.182789e-03	1.315728e+00	1.318277e+00	1.316499e+00	1.315853e+00	1.315743e+00	1.315728e+00	
1.183606e-03	1.317312e+00	1.319872e+00	1.318083e+00	1.317437e+00	1.317327e+00	1.317312e+00	
